Unnamed: 0,Length,Diameter,Height,Whole weight,Shucked weight,Viscera weight,Shell weight
1857,0.505,0.4,0.145,0.7045,0.3339999999999999,0.1425,0.207
2645,0.49,0.38,0.11,0.5539999999999999,0.2935,0.1005,0.15
2243,0.465,0.36,0.13,0.5265,0.2105,0.1185,0.165
1277,0.48,0.365,0.1,0.461,0.2205,0.0835,0.135
2336,0.565,0.48,0.175,0.957,0.3885,0.215,0.275
950,0.48,0.385,0.145,0.64,0.2925,0.1405,0.1575
1120,0.545,0.39,0.135,0.7835,0.4225,0.1815,0.156
2597,0.6,0.46,0.15,1.235,0.6025,0.2739999999999999,0.29
2204,0.42,0.345,0.105,0.43,0.175,0.096,0.13
419,0.545,0.41,0.14,0.625,0.223,0.16,0.235
922,0.42,0.315,0.1,0.3435,0.157,0.0795,0.09
3102,0.6,0.465,0.18,1.193,0.5145,0.315,0.3055
477,0.665,0.54,0.175,1.347,0.4955,0.254,0.415
2035,0.66,0.515,0.195,1.5655,0.7345,0.353,0.386
3399,0.46,0.35,0.115,0.44,0.19,0.1025,0.13
1692,0.625,0.485,0.175,1.362,0.6765,0.2615,0.3705
3790,0.65,0.505,0.175,1.2075,0.5105,0.262,0.39
1471,0.53,0.4,0.125,0.7575,0.3979999999999999,0.151,0.175
2601,0.615,0.5,0.165,1.327,0.6,0.3015,0.355
1202,0.725,0.505,0.185,1.978,1.026,0.4255,0.4505
2438,0.515,0.4,0.17,0.7959999999999999,0.258,0.1755,0.28
2626,0.22,0.16,0.05,0.049,0.0215,0.01,0.015
1669,0.61,0.465,0.16,1.0725,0.4835,0.2515,0.28
3930,0.67,0.535,0.185,1.597,0.6275,0.35,0.47
1970,0.675,0.515,0.15,1.3119999999999998,0.556,0.2845,0.4115
2151,0.745,0.585,0.19,1.966,0.8435,0.4370000000000001,0.5855
820,0.365,0.275,0.135,0.24,0.108,0.0445,0.0735
1997,0.335,0.25,0.08,0.1695,0.0695,0.044,0.0495
4065,0.37,0.275,0.08,0.2325,0.093,0.0559999999999999,0.072
1248,0.395,0.295,0.095,0.2725,0.115,0.0625,0.085
3097,0.545,0.435,0.145,0.9385,0.3685,0.1245,0.345
2712,0.21,0.15,0.045,0.04,0.0135,0.008,0.0105
3769,0.56,0.43,0.145,0.898,0.3895,0.2325,0.245
2190,0.58,0.47,0.165,0.927,0.3215,0.1985,0.315
3704,0.67,0.54,0.195,1.217,0.532,0.2735,0.3315
1046,0.695,0.535,0.175,1.8385,0.8035,0.396,0.503
1888,0.565,0.445,0.125,0.8305,0.3135,0.1785,0.23
2469,0.54,0.415,0.13,0.8245,0.272,0.226,0.24
2847,0.625,0.5,0.13,1.082,0.5785,0.2045,0.25
615,0.415,0.345,0.135,0.3865,0.128,0.07,0.148
1318,0.555,0.43,0.14,0.7665,0.341,0.165,0.23
4090,0.615,0.475,0.205,1.337,0.5995,0.2815,0.37
2343,0.17,0.125,0.055,0.0235,0.009,0.0055,0.008
2449,0.37,0.285,0.105,0.27,0.1125,0.0585,0.0835
2136,0.56,0.425,0.125,0.932,0.361,0.213,0.335
3471,0.725,0.58,0.185,1.523,0.8045,0.3595,0.4375
1772,0.455,0.345,0.11,0.434,0.207,0.0855,0.1215
4141,0.65,0.505,0.165,1.357,0.5725,0.281,0.43
131,0.44,0.35,0.125,0.4035,0.175,0.063,0.129
3036,0.55,0.445,0.145,0.7829999999999999,0.3045,0.157,0.265
77,0.6,0.47,0.15,0.922,0.363,0.1939999999999999,0.305
2898,0.55,0.435,0.165,0.804,0.34,0.1939999999999999,0.244
2052,0.46,0.345,0.12,0.4935,0.2435,0.1175,0.132
724,0.465,0.36,0.08,0.488,0.191,0.125,0.155
1314,0.55,0.435,0.14,0.7535,0.3285,0.1555,0.2325
3227,0.45,0.35,0.135,0.56,0.231,0.1369999999999999,0.145
1851,0.485,0.37,0.115,0.457,0.1885,0.0965,0.15
2317,0.515,0.42,0.14,0.769,0.2505,0.154,0.29
3238,0.695,0.53,0.15,1.477,0.6375,0.3025,0.43
3941,0.54,0.44,0.16,1.0905,0.391,0.2295,0.355
1372,0.615,0.475,0.165,1.023,0.4905,0.1955,0.3035
1855,0.5,0.38,0.11,0.5605,0.28,0.106,0.15
2965,0.67,0.525,0.195,1.4405,0.6595,0.2675,0.425
1319,0.555,0.425,0.145,0.7905,0.3485,0.1765,0.225
2560,0.44,0.335,0.11,0.3885,0.175,0.0835,0.111
4075,0.545,0.45,0.15,0.7805,0.3795,0.1625,0.216
3968,0.375,0.29,0.095,0.2875,0.123,0.0605,0.08
3615,0.615,0.475,0.19,1.4335,0.7315,0.305,0.3285
375,0.675,0.545,0.195,1.7345,0.6845,0.3695,0.605
1908,0.575,0.475,0.145,0.857,0.3665,0.173,0.2689999999999999
333,0.235,0.175,0.04,0.0705,0.0335,0.015,0.02
3179,0.27,0.195,0.07,0.102,0.045,0.0135,0.034
3737,0.625,0.47,0.15,1.124,0.556,0.2315,0.287
2365,0.63,0.505,0.165,1.065,0.4595,0.216,0.315
1604,0.54,0.455,0.14,0.972,0.419,0.255,0.2689999999999999
1118,0.535,0.39,0.125,0.599,0.2595,0.149,0.1689999999999999
4011,0.615,0.53,0.17,1.12,0.5775,0.2095,0.286
1943,0.635,0.485,0.165,1.2695,0.5635,0.3065,0.3395
2958,0.655,0.515,0.2,1.494,0.7255,0.309,0.405
3311,0.48,0.38,0.135,0.507,0.1915,0.1365,0.155
4136,0.615,0.495,0.155,1.0805,0.52,0.19,0.32
3205,0.335,0.265,0.095,0.1975,0.0795,0.0375,0.07
2376,0.43,0.34,0.11,0.382,0.154,0.0955,0.109
3568,0.58,0.46,0.14,0.8295,0.3915,0.165,0.238
1342,0.585,0.475,0.16,1.0505,0.48,0.2339999999999999,0.285
320,0.265,0.21,0.06,0.0965,0.0425,0.022,0.03
1619,0.56,0.445,0.15,0.8225,0.3685,0.187,0.236
3537,0.43,0.325,0.105,0.309,0.119,0.08,0.098
2060,0.5,0.39,0.135,0.7815,0.361,0.1575,0.2385
2945,0.635,0.485,0.19,1.3765,0.634,0.2885,0.406
2219,0.485,0.375,0.145,0.5885,0.2385,0.1155,0.19
1673,0.61,0.465,0.125,0.9225,0.436,0.19,0.26
1942,0.63,0.49,0.155,1.2525,0.63,0.246,0.289
260,0.54,0.475,0.155,0.928,0.3939999999999999,0.1939999999999999,0.26
3317,0.265,0.2,0.065,0.084,0.034,0.0105,0.03
2039,0.285,0.215,0.07,0.1075,0.051,0.0225,0.027
689,0.59,0.44,0.15,0.9555,0.366,0.2425,0.295
901,0.3,0.23,0.095,0.1385,0.0559999999999999,0.0365,0.037
2306,0.65,0.5,0.165,1.1445,0.485,0.218,0.365
2026,0.56,0.41,0.16,0.8215,0.342,0.184,0.253
2892,0.53,0.405,0.15,0.8315,0.352,0.187,0.2525
138,0.405,0.325,0.11,0.3555,0.151,0.063,0.1169999999999999
1917,0.6,0.475,0.15,0.99,0.386,0.2195,0.3105
1828,0.35,0.265,0.08,0.2,0.09,0.042,0.06
1573,0.48,0.37,0.12,0.536,0.251,0.114,0.15
319,0.33,0.255,0.095,0.172,0.066,0.0255,0.06
653,0.31,0.225,0.08,0.1345,0.054,0.024,0.05
2137,0.59,0.455,0.175,0.966,0.391,0.2455,0.31
3269,0.595,0.465,0.145,1.107,0.402,0.2415,0.31
558,0.66,0.53,0.17,1.3259999999999998,0.519,0.2625,0.44
2187,0.495,0.385,0.135,0.6335,0.2,0.1225,0.26
112,0.435,0.32,0.08,0.3325,0.1485,0.0635,0.105
531,0.46,0.355,0.13,0.4579999999999999,0.192,0.1055,0.13
224,0.425,0.38,0.105,0.3265,0.1285,0.0785,0.1
723,0.525,0.41,0.13,0.99,0.3865,0.243,0.295
3677,0.605,0.49,0.165,1.1245,0.4920000000000001,0.222,0.3555
2883,0.5,0.37,0.12,0.5445,0.249,0.1065,0.152
3882,0.67,0.545,0.16,1.5415,0.5985,0.2565,0.495
1433,0.37,0.27,0.095,0.2319999999999999,0.1325,0.0409999999999999,0.0615
2373,0.5,0.405,0.15,0.5965,0.253,0.126,0.185
3283,0.59,0.475,0.155,0.9715,0.371,0.235,0.28
3383,0.5,0.375,0.13,0.721,0.3055,0.1725,0.22
1458,0.48,0.36,0.125,0.542,0.2795,0.1025,0.147
3827,0.68,0.54,0.195,1.7825,0.5565,0.3235,0.4285
2762,0.55,0.42,0.155,0.912,0.495,0.1805,0.205
846,0.54,0.42,0.14,0.805,0.369,0.1725,0.21
193,0.355,0.275,0.085,0.22,0.092,0.06,0.15
1464,0.505,0.38,0.135,0.6855,0.361,0.1565,0.161
2621,0.695,0.525,0.175,1.742,0.696,0.389,0.505
946,0.47,0.365,0.12,0.5820000000000001,0.29,0.092,0.146
2021,0.525,0.41,0.13,0.6875,0.3435,0.1495,0.1765
2551,0.295,0.22,0.07,0.126,0.0515,0.0275,0.035
1629,0.57,0.43,0.145,0.833,0.354,0.144,0.2815
2928,0.61,0.48,0.14,1.0625,0.516,0.225,0.2915
117,0.44,0.34,0.105,0.402,0.1305,0.0955,0.165
645,0.445,0.33,0.12,0.347,0.12,0.084,0.105
1870,0.53,0.43,0.14,0.677,0.298,0.0965,0.23
3,0.44,0.365,0.125,0.516,0.2155,0.114,0.155
74,0.605,0.45,0.195,1.098,0.481,0.2895,0.315
1755,0.72,0.525,0.18,1.445,0.631,0.3215,0.435
467,0.655,0.53,0.195,1.388,0.5670000000000001,0.2735,0.41
5,0.425,0.3,0.095,0.3515,0.141,0.0775,0.12
1246,0.39,0.3,0.095,0.3265,0.1665,0.0575,0.089
919,0.41,0.31,0.09,0.3335,0.1635,0.061,0.091
2595,0.595,0.465,0.15,1.0255,0.412,0.2745,0.289
228,0.58,0.465,0.165,1.1015,0.4039999999999999,0.2095,0.35
1063,0.285,0.22,0.065,0.096,0.0405,0.0205,0.03
2590,0.58,0.445,0.145,0.888,0.41,0.1815,0.2425
242,0.23,0.175,0.065,0.0645,0.026,0.0105,0.02
2946,0.635,0.52,0.175,1.2919999999999998,0.6,0.2689999999999999,0.3670000000000001
3214,0.57,0.495,0.16,1.0915,0.452,0.275,0.315
1160,0.605,0.475,0.165,1.056,0.433,0.2195,0.357
3288,0.605,0.475,0.145,1.0185,0.4695,0.225,0.27
3560,0.57,0.47,0.155,1.186,0.6355,0.2315,0.2769999999999999
3150,0.655,0.505,0.165,1.367,0.5835,0.3515,0.396
2890,0.52,0.465,0.15,0.9505,0.456,0.1989999999999999,0.255
2563,0.44,0.355,0.12,0.495,0.231,0.11,0.125
2671,0.59,0.46,0.16,1.0115,0.445,0.2615,0.2565
1526,0.705,0.56,0.165,1.675,0.797,0.4095,0.3879999999999999
1605,0.54,0.42,0.14,0.6275,0.2505,0.1175,0.235
3945,0.235,0.175,0.065,0.0615,0.0205,0.02,0.019
2324,0.665,0.535,0.19,1.496,0.5775,0.2815,0.475
2709,0.74,0.575,0.22,2.012,0.8915,0.5265,0.471
3280,0.69,0.54,0.185,1.6195,0.5329999999999999,0.353,0.555
3605,0.495,0.375,0.115,0.5755,0.31,0.1145,0.1395
1989,0.28,0.21,0.075,0.1195,0.053,0.0265,0.03
4031,0.44,0.325,0.11,0.4965,0.258,0.1195,0.1075
2362,0.66,0.525,0.205,1.3665,0.5005,0.291,0.41
1975,0.69,0.55,0.18,1.6915,0.6655,0.402,0.5
1761,0.75,0.595,0.205,2.2205,1.083,0.421,0.63
1305,0.54,0.42,0.145,0.8655,0.4315,0.163,0.2175
2739,0.45,0.335,0.095,0.3505,0.1615,0.0625,0.1185
1541,0.36,0.275,0.075,0.2205,0.0985,0.044,0.066
3690,0.64,0.5,0.175,1.273,0.5065,0.2925,0.405
2472,0.645,0.515,0.175,1.6115,0.6745,0.384,0.385
2642,0.475,0.375,0.115,0.5205,0.233,0.119,0.1455
2795,0.63,0.47,0.15,1.1355,0.539,0.2325,0.3115
622,0.5,0.385,0.115,0.6785,0.2945,0.138,0.195
3260,0.56,0.435,0.125,0.8775,0.3345,0.2145,0.29
1493,0.615,0.475,0.13,0.8425,0.353,0.1915,0.251
110,0.495,0.395,0.125,0.5415,0.2375,0.1345,0.155
2275,0.655,0.525,0.185,1.259,0.487,0.2215,0.445
3194,0.61,0.47,0.16,1.017,0.426,0.2255,0.32
1169,0.62,0.48,0.16,1.1125,0.5635,0.2445,0.281
3472,0.165,0.12,0.05,0.021,0.0075,0.0045,0.0139999999999999
232,0.625,0.505,0.215,1.4455,0.496,0.287,0.435
66,0.565,0.44,0.16,0.915,0.354,0.1935,0.32
3834,0.335,0.26,0.075,0.22,0.0855,0.04,0.085
2072,0.58,0.45,0.12,0.8685,0.418,0.1475,0.2605
2192,0.575,0.485,0.165,1.0405,0.419,0.264,0.3
536,0.52,0.405,0.14,0.5775,0.2,0.145,0.179
2859,0.72,0.565,0.18,1.719,0.8465,0.407,0.3875
125,0.27,0.195,0.06,0.073,0.0285,0.0235,0.03
2133,0.44,0.35,0.11,0.4585,0.2,0.0885,0.13
1254,0.425,0.325,0.11,0.3335,0.173,0.045,0.1
3508,0.64,0.475,0.175,1.1545,0.4865,0.341,0.288
1976,0.695,0.545,0.185,1.5715,0.6645,0.3835,0.4505
3473,0.21,0.15,0.055,0.0455,0.02,0.0065,0.013
3276,0.485,0.385,0.125,0.4775,0.2,0.0785,0.17
2075,0.595,0.465,0.15,0.919,0.4335,0.1765,0.262
484,0.63,0.48,0.145,1.0115,0.4235,0.237,0.305
1654,0.595,0.46,0.15,0.8335,0.377,0.1925,0.235
3838,0.335,0.25,0.095,0.185,0.0795,0.0495,0.055
3086,0.355,0.27,0.075,0.204,0.3045,0.046,0.0595
3195,0.545,0.405,0.175,0.98,0.2585,0.207,0.38
3525,0.33,0.23,0.085,0.1695,0.079,0.026,0.0505
3230,0.57,0.455,0.15,0.96,0.387,0.2385,0.275
3392,0.645,0.515,0.185,1.4605,0.5835,0.3155,0.41
1774,0.465,0.36,0.115,0.5795,0.295,0.1395,0.12
2410,0.505,0.375,0.115,0.5895,0.2635,0.12,0.1669999999999999
3815,0.46,0.34,0.1,0.386,0.1805,0.0875,0.0965
918,0.41,0.305,0.09,0.3535,0.157,0.0745,0.1
1646,0.58,0.445,0.125,0.7095,0.303,0.1405,0.235
1026,0.645,0.52,0.175,1.561,0.7090000000000001,0.3555,0.4
1030,0.645,0.515,0.15,1.212,0.515,0.2055,0.385
882,0.655,0.58,0.205,2.0805,0.959,0.3415,0.601
1335,0.575,0.48,0.165,1.078,0.511,0.2095,0.306
2746,0.485,0.365,0.14,0.4475,0.1895,0.0925,0.2305
3132,0.685,0.53,0.17,1.5105,0.7385,0.3525,0.3725
2713,0.25,0.175,0.06,0.0635,0.0275,0.008,0.02
364,0.62,0.5,0.175,1.186,0.4985,0.3015,0.35
2125,0.47,0.375,0.115,0.4265,0.1685,0.0755,0.15
27,0.59,0.445,0.14,0.931,0.356,0.2339999999999999,0.28
473,0.52,0.405,0.12,0.627,0.2645,0.1415,0.181
525,0.175,0.125,0.04,0.024,0.0095,0.006,0.005
725,0.49,0.36,0.11,0.5005,0.161,0.107,0.195
55,0.5,0.4,0.14,0.6615,0.2565,0.1755,0.22
638,0.44,0.345,0.12,0.487,0.1965,0.108,0.16
302,0.37,0.28,0.1,0.252,0.1065,0.0595,0.074
2766,0.555,0.445,0.175,1.1465,0.551,0.244,0.2785
3965,0.295,0.22,0.07,0.1365,0.0575,0.0295,0.035
1276,0.48,0.355,0.115,0.4725,0.2065,0.1119999999999999,0.132
3731,0.55,0.415,0.18,1.1655,0.502,0.301,0.311
624,0.465,0.36,0.105,0.498,0.214,0.1159999999999999,0.14
2055,0.465,0.355,0.09,0.4325,0.2005,0.074,0.1275
1280,0.495,0.395,0.12,0.5529999999999999,0.2239999999999999,0.1375,0.1669999999999999
2851,0.635,0.51,0.185,1.286,0.526,0.295,0.4105
1049,0.715,0.565,0.175,1.9525,0.7645,0.4185,0.4135
336,0.6,0.475,0.19,1.0875,0.4029999999999999,0.2655,0.325
47,0.46,0.375,0.12,0.4605,0.1775,0.11,0.15
2878,0.465,0.35,0.11,0.4085,0.165,0.102,0.131
106,0.545,0.43,0.165,0.802,0.2935,0.183,0.28
2397,0.635,0.505,0.19,1.3315,0.5805,0.252,0.435
1079,0.425,0.325,0.115,0.3685,0.162,0.0865,0.1045
2286,0.5,0.395,0.15,0.7145,0.3235,0.173,0.195
2261,0.585,0.43,0.16,0.955,0.3625,0.176,0.27
1144,0.58,0.455,0.15,1.114,0.4765,0.2155,0.265
3989,0.67,0.52,0.195,1.8065,0.758,0.3735,0.5055
2296,0.535,0.45,0.135,0.8075,0.322,0.181,0.25
2841,0.595,0.435,0.16,1.057,0.4255,0.2239999999999999,0.31
3144,0.625,0.48,0.2,1.3235,0.6075,0.3055,0.355
1836,0.415,0.31,0.09,0.2815,0.1245,0.0615,0.085
1753,0.72,0.57,0.2,1.8275,0.919,0.366,0.485
1101,0.5,0.38,0.125,0.519,0.2485,0.1135,0.134
1968,0.665,0.525,0.18,1.429,0.6715,0.29,0.4
3201,0.385,0.3,0.1,0.2725,0.1115,0.057,0.08
3117,0.47,0.36,0.1,0.4705,0.1635,0.089,0.1385
3885,0.41,0.33,0.105,0.335,0.1525,0.074,0.11
523,0.2,0.14,0.055,0.035,0.0145,0.008,0.01
2280,0.44,0.375,0.13,0.487,0.226,0.0965,0.155
2692,0.65,0.515,0.125,1.1805,0.5235,0.283,0.3275
2885,0.505,0.4,0.125,0.5605,0.2255,0.1435,0.17
1428,0.815,0.65,0.25,2.255,0.8905,0.42,0.7975
2581,0.53,0.42,0.17,0.828,0.41,0.208,0.1505
3695,0.65,0.52,0.195,1.281,0.5985,0.246,0.3825
603,0.47,0.345,0.115,0.4885,0.2005,0.108,0.166
1489,0.605,0.485,0.165,0.9515,0.4535,0.193,0.2765
4049,0.625,0.495,0.155,1.025,0.46,0.1945,0.34
3122,0.56,0.42,0.15,0.8755,0.44,0.1965,0.2315
3442,0.48,0.37,0.13,0.643,0.349,0.1155,0.135
60,0.45,0.345,0.105,0.4115,0.18,0.1125,0.135
3893,0.435,0.355,0.125,0.4075,0.1535,0.074,0.165
671,0.5,0.38,0.155,0.655,0.2405,0.143,0.205
92,0.595,0.465,0.175,1.115,0.4015,0.254,0.39
666,0.455,0.35,0.12,0.4835,0.1815,0.144,0.16
1887,0.56,0.445,0.165,0.8320000000000001,0.3455,0.179,0.2789999999999999
280,0.535,0.415,0.185,0.8415,0.314,0.1585,0.3
1719,0.65,0.525,0.185,1.4880000000000002,0.665,0.337,0.3779999999999999
3209,0.43,0.34,0.125,0.384,0.1375,0.061,0.146
359,0.685,0.545,0.18,1.768,0.7495,0.392,0.485
899,0.295,0.23,0.08,0.1625,0.065,0.05,0.0385
1935,0.62,0.485,0.155,1.0295,0.425,0.2315,0.335
1994,0.29,0.21,0.065,0.0969999999999999,0.0375,0.022,0.03
3259,0.64,0.505,0.165,1.4435,0.6145,0.3035,0.39
2895,0.54,0.415,0.11,0.619,0.2755,0.15,0.1765
760,0.585,0.405,0.15,1.2565,0.435,0.2019999999999999,0.325
2158,0.56,0.42,0.195,0.8085,0.3025,0.1795,0.285
3715,0.78,0.6,0.21,2.548,1.1945,0.5745,0.6745
42,0.24,0.175,0.045,0.07,0.0315,0.0235,0.02
2173,0.595,0.465,0.125,0.799,0.3245,0.2,0.23
204,0.42,0.335,0.115,0.369,0.171,0.071,0.12
1473,0.55,0.43,0.14,0.84,0.375,0.218,0.1945
2100,0.37,0.29,0.1,0.25,0.1025,0.0505,0.085
2593,0.595,0.47,0.155,1.1775,0.542,0.2689999999999999,0.31
68,0.475,0.39,0.12,0.5305,0.2135,0.1155,0.17
3218,0.64,0.505,0.19,1.2355,0.4435,0.3105,0.365
1875,0.54,0.425,0.16,0.9455,0.3675,0.2005,0.295
2832,0.54,0.42,0.14,0.8035,0.38,0.1805,0.21
3749,0.43,0.33,0.095,0.32,0.118,0.065,0.123
2231,0.505,0.4,0.165,0.7290000000000001,0.2675,0.155,0.25
137,0.345,0.255,0.09,0.2005,0.094,0.0295,0.063
2947,0.635,0.485,0.18,1.1795,0.4785,0.2775,0.355
796,0.53,0.41,0.155,0.7155,0.2805,0.1685,0.214
2180,0.625,0.42,0.165,1.0595,0.358,0.165,0.445
2128,0.62,0.51,0.175,1.1505,0.4375,0.2265,0.4
3177,0.505,0.41,0.135,0.657,0.291,0.133,0.195
758,0.57,0.44,0.155,1.116,0.4775,0.2315,0.27
541,0.44,0.355,0.115,0.415,0.1585,0.0925,0.131
1019,0.635,0.49,0.175,1.375,0.623,0.2705,0.395
3226,0.42,0.32,0.13,0.4135,0.1645,0.106,0.119
3031,0.525,0.4,0.11,0.6275,0.3015,0.126,0.18
165,0.725,0.57,0.19,2.55,1.0705,0.483,0.725
248,0.305,0.245,0.075,0.156,0.0675,0.038,0.045
1331,0.57,0.435,0.17,0.873,0.382,0.183,0.2705
2017,0.505,0.395,0.135,0.5915,0.288,0.1315,0.185
446,0.565,0.435,0.185,0.9815,0.3289999999999999,0.136,0.39
2482,0.52,0.4,0.165,0.8565,0.2745,0.201,0.21
2906,0.58,0.465,0.15,0.9065,0.371,0.1965,0.29
1358,0.605,0.485,0.15,1.238,0.6315,0.226,0.33
2845,0.62,0.48,0.17,1.1045,0.535,0.25,0.287
2145,0.415,0.325,0.115,0.3455,0.1405,0.0765,0.11
1329,0.57,0.45,0.135,0.794,0.3815,0.1415,0.245
2853,0.645,0.49,0.16,1.144,0.5015,0.289,0.319
2785,0.6,0.51,0.185,1.285,0.6095,0.2745,0.315
763,0.64,0.51,0.19,1.6130000000000002,0.6215,0.361,0.47
2150,0.445,0.355,0.11,0.4415,0.1805,0.1035,0.1505
434,0.44,0.345,0.1,0.366,0.122,0.0905,0.12
2122,0.435,0.35,0.12,0.4585,0.192,0.1,0.13
577,0.585,0.435,0.175,0.982,0.4055,0.2495,0.27
2900,0.55,0.435,0.14,0.745,0.347,0.174,0.2265
3374,0.475,0.375,0.125,0.588,0.237,0.1715,0.155
2966,0.67,0.54,0.175,1.482,0.7390000000000001,0.2925,0.365
4064,0.64,0.49,0.18,1.36,0.653,0.347,0.305
4104,0.71,0.545,0.175,1.907,0.8725,0.4565,0.475
2448,0.35,0.265,0.09,0.1855,0.0745,0.0415,0.06
1848,0.475,0.34,0.105,0.4535,0.203,0.08,0.1465
762,0.54,0.44,0.135,0.959,0.2385,0.221,0.3
3037,0.56,0.45,0.145,0.894,0.3885,0.2095,0.264
388,0.49,0.42,0.125,0.609,0.239,0.1435,0.22
235,0.295,0.225,0.08,0.124,0.0485,0.032,0.04
3693,0.65,0.495,0.17,1.276,0.6215,0.2305,0.3989999999999999
1984,0.75,0.55,0.195,1.8325,0.83,0.366,0.44
267,0.35,0.275,0.11,0.2925,0.1225,0.0635,0.0905
770,0.53,0.455,0.165,0.9805,0.3155,0.2815,0.2965
2165,0.61,0.45,0.16,1.136,0.414,0.311,0.3
437,0.385,0.305,0.095,0.252,0.0915,0.055,0.09
673,0.49,0.39,0.15,0.573,0.225,0.124,0.17
249,0.345,0.27,0.11,0.2135,0.0819999999999999,0.0545,0.07
2201,0.645,0.49,0.215,1.406,0.4265,0.2285,0.51
1574,0.48,0.355,0.16,0.4639999999999999,0.221,0.106,0.239
3143,0.2,0.15,0.04,0.046,0.021,0.0069999999999999,0.0065
2142,0.46,0.35,0.11,0.3945,0.1685,0.0865,0.125
2081,0.65,0.5,0.14,1.238,0.6165,0.2355,0.32
3709,0.685,0.55,0.19,1.885,0.89,0.41,0.4895
3641,0.465,0.37,0.115,0.4075,0.1515,0.0935,0.1455
3881,0.565,0.455,0.13,1.058,0.439,0.2645,0.3
448,0.605,0.5,0.175,1.098,0.4765,0.2319999999999999,0.375
1469,0.525,0.4,0.14,0.7205,0.3685,0.145,0.1735
716,0.29,0.205,0.07,0.0975,0.036,0.019,0.035
4163,0.39,0.31,0.085,0.344,0.181,0.0695,0.079
3705,0.67,0.54,0.2,1.46,0.6435,0.3279999999999999,0.4165
2048,0.44,0.305,0.115,0.379,0.162,0.091,0.11
1901,0.575,0.435,0.135,0.992,0.4320000000000001,0.2225,0.239
3528,0.35,0.265,0.085,0.1735,0.0775,0.034,0.0559999999999999
3149,0.7,0.54,0.215,1.978,0.6675,0.3125,0.71
3156,0.535,0.44,0.165,0.875,0.2789999999999999,0.18,0.3
1168,0.62,0.45,0.2,0.858,0.4285,0.1525,0.2405
82,0.52,0.425,0.165,0.9885,0.396,0.225,0.32
3415,0.56,0.465,0.16,1.0315,0.4320000000000001,0.2025,0.337
2724,0.385,0.285,0.085,0.244,0.1215,0.0445,0.068
3044,0.575,0.445,0.16,0.9175,0.45,0.1935,0.24
3094,0.525,0.4,0.13,0.622,0.2655,0.147,0.184
1460,0.485,0.39,0.085,0.6435,0.2945,0.103,0.198
2818,0.36,0.27,0.09,0.2319999999999999,0.12,0.0435,0.0559999999999999
1893,0.565,0.46,0.155,0.8715,0.3755,0.215,0.25
1668,0.61,0.475,0.155,0.983,0.4565,0.228,0.266
2756,0.525,0.4,0.13,0.6445,0.345,0.1285,0.2
2000,0.355,0.27,0.105,0.271,0.1425,0.0525,0.0735
475,0.53,0.415,0.175,0.7395,0.261,0.1395,0.2645
517,0.28,0.2,0.08,0.0915,0.033,0.0215,0.03
3674,0.595,0.45,0.165,1.081,0.49,0.2525,0.2789999999999999
404,0.44,0.345,0.12,0.365,0.1655,0.083,0.11
384,0.545,0.425,0.135,0.8445,0.373,0.21,0.235
3429,0.28,0.21,0.065,0.111,0.0425,0.0285,0.03
3482,0.47,0.355,0.145,0.4485,0.156,0.102,0.123
2152,0.4,0.3,0.115,0.3025,0.1335,0.0465,0.0935
1633,0.575,0.425,0.135,0.7965,0.364,0.196,0.239
4054,0.635,0.5,0.18,1.2565,0.539,0.292,0.35
688,0.525,0.4,0.17,0.7305,0.2789999999999999,0.2055,0.195
3443,0.485,0.37,0.1,0.513,0.2189999999999999,0.1075,0.13
2874,0.425,0.34,0.1,0.371,0.15,0.0865,0.115
1240,0.38,0.275,0.11,0.256,0.11,0.0535,0.0755
62,0.53,0.41,0.13,0.6965,0.302,0.1935,0.2
852,0.565,0.45,0.155,1.0595,0.4735,0.24,0.265
3895,0.595,0.5,0.18,1.053,0.4405,0.192,0.39
3499,0.595,0.47,0.165,1.0155,0.491,0.1905,0.289
1262,0.455,0.345,0.105,0.4005,0.1639999999999999,0.0755,0.126
223,0.445,0.355,0.15,0.485,0.181,0.125,0.155
2193,0.215,0.17,0.055,0.0605,0.0205,0.0139999999999999,0.02
3136,0.535,0.42,0.125,0.764,0.312,0.1505,0.265
373,0.7,0.575,0.17,1.31,0.5095,0.314,0.42
1824,0.185,0.135,0.04,0.027,0.0105,0.0055,0.009
3589,0.65,0.515,0.18,1.463,0.6579999999999999,0.3135,0.4115
3190,0.2,0.145,0.025,0.0345,0.011,0.0075,0.01
4067,0.4,0.3,0.115,0.318,0.1335,0.0725,0.0935
3802,0.305,0.23,0.075,0.1455,0.0595,0.0305,0.05
3313,0.4,0.31,0.11,0.314,0.138,0.057,0.1
3803,0.32,0.23,0.06,0.129,0.0615,0.0275,0.0355
2871,0.375,0.28,0.085,0.2145,0.0855,0.0485,0.072
9,0.55,0.44,0.15,0.8945,0.3145,0.151,0.32
2497,0.505,0.4,0.155,0.8415,0.2715,0.1775,0.285
1944,0.635,0.52,0.165,1.3405,0.5065,0.296,0.412
1838,0.415,0.31,0.095,0.311,0.1125,0.0625,0.115
708,0.36,0.295,0.13,0.2765,0.0895,0.057,0.1005
255,0.56,0.45,0.175,1.011,0.3835,0.2065,0.37
2930,0.615,0.475,0.175,1.194,0.5589999999999999,0.259,0.3165
1617,0.555,0.435,0.14,0.765,0.3945,0.15,0.206
